EXPANSE stm32h747 m7 harness
INFO core=m7 cpuid=0x411fc271 idcode=0x20036450 pwr_cr3=0x00010044 dcache_line_bytes=32 dcache_ways=4 dcache_sets=128 sync32_headroom=128
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1711253 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1710419 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1707801 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=598000 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=597616 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=598580 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=597058 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=597118 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=71377 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=71025 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=71345 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=71615 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=71081 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=30434 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=30509 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=30719 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=30658 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=30495 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=372358 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=372106 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=371953 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=371811 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=371873 ops=2000
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=49981 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=50028 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=49945 ops=500
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=9234517 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=9235997 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=9238409 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=9225985 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=9230737 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=2619648 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=2618880 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=2619058 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=2619176 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=2619020 ops=600
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=301183 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=300423 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=300071 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=300761 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=302053 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=48559 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=48478 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=48293 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=48520 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=48457 ops=25
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=142874 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=142290 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=142473 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=142513 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=142555 ops=2000
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=27758 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=27778 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=27705 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=27705 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=27705 ops=500
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=94359 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=94233 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=94219 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=94423 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=94535 ops=600
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=89831 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=89755 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=89759 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=89779 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=89841 ops=25
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=55522563 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=55616422 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=55629951 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=55529745 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=55604687 ops=2000
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=2909727 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=2914795 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=2914939 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=2914575 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=2914349 ops=500
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=1307209 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=1308079 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1305855 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1309531 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1307237 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=1273444 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=1272746 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1273232 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1272294 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1272148 ops=600
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=23653 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=23698 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=23611 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=23589 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=23579 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=22155 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=22208 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=22128 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=22163 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=22139 ops=25
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=4499647 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=4497971 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=4498529 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=4499829 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=4500115 ops=2000
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=241661 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=247147 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=247141 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=247141 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=247141 ops=500
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=2957925 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=2958599 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=2960219 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=2959901 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=2958785 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=991764 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=991576 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=991204 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=991384 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=993472 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=119253 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=119351 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=119519 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=119319 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=119609 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=47074 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=47440 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=47080 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=46910 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=47152 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=639429 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=638953 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=638907 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=638907 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=638907 ops=2000
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=112987 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=112907 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=112907 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=112907 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=112907 ops=500
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=41685361 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=41685045 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=41685031 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=41685023 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=41685099 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=14720930 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=14720848 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=14720840 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=14720838 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=14721000 ops=600
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=1486155 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=1485239 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=1485253 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=1485177 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=1485299 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=218130 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=218190 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=218132 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=218132 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=218114 ops=25
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=348049 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=367933 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=347979 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=347979 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=347979 ops=2000
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=73969 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=73947 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=73957 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=73957 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=73957 ops=500
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=229567 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=229521 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=229517 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=229519 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=229533 ops=600
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=211115 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=211115 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=211115 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=211115 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=211115 ops=25
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=113089509 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=113095977 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=113095973 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=113095973 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=113080011 ops=2000
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=7066123 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=7074035 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=7074035 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=7074035 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=7074035 ops=500
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=3195935 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=3192691 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=3192747 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=3192603 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=3192681 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=3150706 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=3150634 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=3150618 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=3150718 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=3150618 ops=600
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=58143 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=58207 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=58235 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=58251 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=58251 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=56006 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=56028 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=55958 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=55958 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=55946 ops=25
INFO sysclk=400000000 hclk=200000000 vos=1
TICK
TOCK cycles=320000000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=4501665 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=4500639 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=4499711 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=4500275 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=4497181 ops=2000
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=245287 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=247145 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=247049 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=247049 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=247049 ops=500
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=2960913 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=2959595 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=2957865 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=2957695 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=2958357 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=992914 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=989952 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=989260 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=990048 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=990000 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=120053 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=119259 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=119797 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=119223 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=119375 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=47064 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=47074 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=47172 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=47170 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=47150 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=400000000 dcache=0 pass=0 cycles=639423 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=400000000 dcache=0 pass=1 cycles=638921 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=400000000 dcache=0 pass=2 cycles=638923 ops=2000
