EXPANSE stm32h747 m7 harness
INFO core=m7 cpuid=0x411fc271 idcode=0x20036450 pwr_cr3=0x00010044 dcache_line_bytes=32 dcache_ways=4 dcache_sets=128 sync32_headroom=128
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1759051 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1759947 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1759655 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=644668 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=643740 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=645266 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=644020 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=643654 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=75576 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=75636 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=75980 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=75794 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=75638 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=0 cycles=32322 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=1 cycles=32152 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=2 cycles=32280 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=3 cycles=32236 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=1 pass=4 cycles=32092 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=370442 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=370060 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=369927 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=369929 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=369883 ops=2000
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=49961 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=49976 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=49945 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=49945 ops=500
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=9212677 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=9216401 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=9213011 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=9208053 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=9224143 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=2620068 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=2620292 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=2620616 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=2621268 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=2620910 ops=600
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=300495 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=299579 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=299329 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=298601 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=299955 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=0 cycles=48368 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=1 cycles=48412 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=2 cycles=48331 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=3 cycles=48364 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=1 pass=4 cycles=48346 ops=25
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=142943 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=142069 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=141967 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=142865 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=142089 ops=2000
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=27768 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=27758 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=27705 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=27705 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=27705 ops=500
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=94445 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=94302 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=94261 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=94315 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=94315 ops=600
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=0 cycles=89705 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=1 cycles=89667 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=2 cycles=89643 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=3 cycles=89707 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=1 pass=4 cycles=89591 ops=25
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=59106432 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=59056672 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=59020974 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=59082124 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=58989168 ops=2000
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=2784801 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=2784975 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=2783859 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=2784170 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=2783785 ops=500
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=1310633 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=1310099 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1309957 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1310043 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1311093 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=1300234 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=1296978 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=1299234 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=1295868 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=1296152 ops=600
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=24435 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=24713 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=24471 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=24582 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=24296 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=0 cycles=23951 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=1 cycles=24035 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=2 cycles=23935 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=3 cycles=24235 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=1 pass=4 cycles=24091 ops=25
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=2879491 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=2875713 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=2875593 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=2875949 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=2877997 ops=2000
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=217663 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=217081 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=217061 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=217061 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=217061 ops=500
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=2933683 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=2933323 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=2932887 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=2932385 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=2931951 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=1030322 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=1031072 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=1030046 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=1031990 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=1031584 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=122405 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=122605 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=122437 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=122563 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=122779 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=0 cycles=49368 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=1 cycles=49420 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=2 cycles=49208 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=3 cycles=49382 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=160000000 dcache=0 pass=4 cycles=49202 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=639157 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=638905 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=638903 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=638907 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=638907 ops=2000
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=113987 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=113905 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=113905 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=113905 ops=500
RESULT name=can_dispatch impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=113905 ops=500
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=41667105 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=41666873 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=41666849 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=41666849 ops=600
RESULT name=evict_bulk_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=41666849 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=14718914 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=14718858 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=14718858 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=14718858 ops=600
RESULT name=evict_bulk_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=14718858 ops=600
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=1484413 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=1484413 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=1484413 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=1484413 ops=25
RESULT name=evict_steady_loop impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=1484413 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=0 cycles=218010 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=1 cycles=218010 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=2 cycles=218010 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=3 cycles=218010 ops=25
RESULT name=evict_steady_range impl=sorted_array core=m7 sysclk=160000000 dcache=0 pass=4 cycles=218010 ops=25
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=348049 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=347979 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=347979 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=347979 ops=2000
RESULT name=ingest impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=347979 ops=2000
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=73969 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=73947 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=73957 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=73957 ops=500
RESULT name=can_dispatch impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=73957 ops=500
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=229547 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=229481 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=229481 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=229481 ops=600
RESULT name=evict_bulk_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=229481 ops=600
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=0 cycles=211075 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=1 cycles=211085 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=2 cycles=211075 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=3 cycles=211075 ops=25
RESULT name=evict_steady_scan impl=open_hash core=m7 sysclk=160000000 dcache=0 pass=4 cycles=211075 ops=25
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=113122411 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=113114243 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=113150041 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=113114277 ops=2000
RESULT name=ingest impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=113150041 ops=2000
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=7071129 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=7071115 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=7076059 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=7076059 ops=500
RESULT name=can_dispatch impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=7076059 ops=500
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=3267261 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=3278631 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=3267215 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=3278471 ops=600
RESULT name=evict_bulk_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=3278571 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=3285800 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=3285564 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=3285002 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=3285676 ops=600
RESULT name=evict_bulk_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=3285002 ops=600
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=60275 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=60507 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=60685 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=60855 ops=25
RESULT name=evict_steady_loop impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=60631 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=0 cycles=61100 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=1 cycles=61386 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=2 cycles=61318 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=3 cycles=61160 ops=25
RESULT name=evict_steady_range impl=tsearch core=m7 sysclk=160000000 dcache=0 pass=4 cycles=61244 ops=25
INFO sysclk=400000000 hclk=200000000 vos=1
TICK
TOCK cycles=320000000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=2881555 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=2876913 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=2876219 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=2878507 ops=2000
RESULT name=ingest impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=2877767 ops=2000
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=217615 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=217075 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=217061 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=217061 ops=500
RESULT name=can_dispatch impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=217061 ops=500
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=2932265 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=2933605 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=2932597 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=2934029 ops=600
RESULT name=evict_bulk_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=2932123 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=1030542 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=1031318 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=1029726 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=1029826 ops=600
RESULT name=evict_bulk_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=1030912 ops=600
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=122507 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=122481 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=122633 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=122289 ops=25
RESULT name=evict_steady_loop impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=123097 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=0 cycles=49604 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=1 cycles=49446 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=2 cycles=49312 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=3 cycles=49450 ops=25
RESULT name=evict_steady_range impl=expanse core=m7 sysclk=400000000 dcache=0 pass=4 cycles=49222 ops=25
RESULT name=ingest impl=sorted_array core=m7 sysclk=400000000 dcache=0 pass=0 cycles=639253 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=400000000 dcache=0 pass=1 cycles=638925 ops=2000
RESULT name=ingest impl=sorted_array core=m7 sysclk=400000000 dcache=0 pass=2 cycles=638907 ops=2000
